order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount,warehouse_id,delivery_days,returned_flag
2960,1831,2419,5,179.02,15.47,1939.31,3,2,0
2961,775,109,7,272.88,24.27,1332.02,3,6,0
2962,87,3890,2,301.09,16.99,1686.54,15,13,0
2963,380,3512,2,127.35,27.9,1636.49,2,10,0
2964,4212,373,5,246.54,0.9,1115.09,6,13,0
2965,1871,642,9,334.55,28.25,2425.66,4,5,0
2966,2469,3292,3,438.76,22.49,1305.27,6,4,0
2967,216,1221,1,404.35,9.83,719.5,17,7,0
2968,2912,1550,7,435.32,18.83,36.75,18,1,0
2969,3863,4141,9,498.46,16.86,868.82,18,10,1
2970,929,2860,6,134.82,27.31,319.31,10,8,0
2971,205,3262,6,364.64,12.38,1508.5,14,2,0
2972,2718,4377,4,282.85,2.98,1150.54,11,7,0
2973,997,4472,8,295.06,2.06,760.62,5,2,0
2974,396,2022,2,148.31,12.41,396.47,12,4,0
2975,1618,4666,6,425.16,29.57,2418.94,14,13,0
2976,3028,1694,7,395.66,18.57,2954.6,6,14,0
2977,333,2831,2,411.6,22.25,2585.86,11,10,0
2978,1926,2271,5,498.5,28.88,2362.48,8,10,1
2979,434,238,4,157.93,19.89,1598.29,4,5,0
2980,4996,4314,1,487.49,18.06,2508.31,5,11,0
2981,2921,3634,6,108.74,5.65,1607.05,18,10,0
2982,1228,3478,9,49.87,8.69,972.85,8,7,1
2983,1908,248,5,10.08,26.4,686.24,6,7,0
2984,1989,3739,4,120.98,15.23,655.57,11,2,0
2985,4404,3351,2,159.72,25.91,1373.88,12,6,0
2986,591,348,8,158.04,0.47,1918.69,18,14,0
2987,3404,3546,9,465.32,15.18,464.59,3,9,0
2988,4558,4203,6,159.97,9.46,46.37,13,2,0
2989,1752,4082,6,331.34,8.41,78.14,1,4,0
2990,3312,2989,6,492.75,25.83,931.7,3,11,0
2991,4060,2611,2,150.5,25.15,2164.9,7,8,1
2992,3954,2380,5,487.78,26.88,21.35,17,11,0
2993,4449,1961,7,382.51,12.88,1407.33,18,7,0
2994,973,1419,8,407.19,28.85,899.2,16,14,0
2995,2768,907,8,286.5,9.62,2742.69,7,7,0
2996,3038,1999,5,389.92,29.67,2876.61,16,13,0
2997,4353,3485,5,306.95,22.71,1202.21,8,14,0
2998,540,4506,6,244.96,19.63,2932.07,12,7,0
2999,735,3351,4,427.82,26.73,2913.45,13,2,1
3000,4708,4468,8,411.27,18.95,1732.49,5,11,0
3001,365,714,7,201.0,12.6,1162.45,13,4,0
3002,4034,1533,2,25.53,10.84,325.71,6,1,0
3003,311,234,6,463.4,4.22,1665.22,2,1,0
3004,2666,4541,6,392.26,14.42,2506.27,15,8,0
3005,4453,4129,4,429.61,23.69,1193.65,17,9,0
3006,4226,4731,6,16.73,4.13,1520.87,9,7,0
3007,4772,3780,9,437.66,27.82,1201.04,19,3,0
3008,2718,470,9,237.1,6.61,2113.81,11,12,0
3009,244,4885,1,455.63,28.82,1657.04,1,1,0
3010,2530,1374,7,347.6,13.7,1546.82,6,7,0
3011,2980,121,4,215.7,4.16,660.99,18,3,1
3012,3096,2236,2,66.24,3.36,1783.32,5,12,0
3013,4726,1886,8,281.03,19.87,1489.16,14,14,0
3014,2177,4782,3,355.92,24.33,2109.46,3,5,0
3015,2584,3874,2,452.51,1.72,1900.57,3,3,0
3016,4373,4288,9,443.23,27.47,888.61,11,11,0
3017,2765,990,5,133.03,1.16,1893.35,2,6,0
3018,102,1436,8,42.16,16.35,2294.37,15,1,0
3019,1655,2467,8,237.52,15.47,1956.74,11,5,1
3020,3258,137,4,141.83,24.17,1504.08,20,1,0
3021,2995,550,3,162.12,17.46,1986.31,10,6,0
3022,778,4179,6,335.37,10.11,1424.81,7,2,0
3023,2034,1705,7,374.57,17.41,1024.49,3,13,0
3024,4429,2364,7,368.1,28.54,1868.77,10,7,0
3025,368,2311,5,409.53,3.68,66.89,5,8,0
3026,3030,3262,7,26.51,19.7,287.66,12,14,0
3027,4611,2586,2,482.87,5.04,557.64,2,12,0
3028,764,4576,9,172.54,6.14,2937.29,11,4,1
3029,1792,3879,3,186.72,29.18,866.82,11,10,0
3030,3867,4682,1,317.86,24.78,1505.4,16,14,0
3031,900,4933,3,116.57,27.33,1713.7,15,8,0
3032,1441,3613,5,340.53,4.56,48.62,13,6,0
3033,4011,44,1,134.92,12.39,239.2,1,11,1
3034,2975,4600,6,352.39,23.01,476.29,5,11,0
3035,4645,4959,1,409.81,19.45,661.43,18,13,0
3036,3919,4191,6,450.61,4.53,227.39,18,14,0
3037,1893,1059,1,207.07,13.17,1954.96,17,7,0
3038,4866,1946,8,404.49,7.28,367.6,9,6,0
3039,3762,1912,2,235.21,10.14,2686.13,5,9,0
3040,3099,1717,2,126.71,27.39,1514.51,3,8,0
3041,1230,1031,2,367.12,7.39,569.02,7,8,0
3042,2840,4877,1,150.78,11.28,701.84,8,1,0
3043,3683,1779,2,89.51,15.53,1943.84,1,9,0
3044,2872,3773,8,64.99,2.13,347.55,7,6,1
3045,1314,1523,8,201.87,26.66,143.9,3,12,0
3046,2641,1577,6,374.28,13.93,2400.5,9,10,0
3047,2721,219,4,407.88,10.81,1481.26,2,9,0
3048,4863,4017,4,418.14,14.33,2551.33,20,13,1
3049,4001,681,8,216.86,20.25,2851.82,14,8,0
3050,3708,2334,8,23.71,18.34,1368.27,2,10,0
3051,3347,385,8,93.29,17.32,917.29,20,11,0
3052,396,2328,4,101.69,9.15,1117.03,19,5,0
3053,2052,4884,2,254.38,13.04,2680.75,14,6,0
3054,1247,2998,3,458.35,20.92,2995.41,15,1,0
3055,1196,209,3,69.49,26.21,1150.01,4,10,0
3056,1400,95,6,21.67,4.1,2893.99,14,2,0
3057,4245,866,1,5.21,25.18,1521.14,3,11,0
3058,3596,116,1,450.79,23.9,119.58,9,7,0
3059,3271,3155,3,411.95,22.27,615.7,20,10,0
3060,2891,1358,3,481.68,13.91,1167.87,2,3,0
3061,545,1409,2,351.66,16.91,1068.84,5,4,0
3062,4054,3839,4,307.28,14.35,2441.16,9,9,1
3063,2504,2939,5,65.98,15.34,2364.4,12,8,0
3064,423,918,3,289.96,18.5,387.54,10,8,0
3065,4828,4996,7,396.45,14.79,180.08,2,5,0
3066,4567,611,5,435.32,16.68,2132.45,17,3,0
3067,681,3316,4,435.7,19.86,1282.58,15,5,0
3068,2843,3191,2,155.23,8.15,523.33,15,11,0
3069,3850,1761,9,99.03,21.46,268.33,2,5,0
3070,3277,2320,3,78.48,29.11,650.22,6,7,0
3071,671,547,9,323.81,5.88,2875.25,10,8,0
3072,2203,2404,1,39.66,27.55,270.28,3,3,0
3073,1463,2419,3,435.95,12.72,1656.76,13,1,0
3074,2618,4398,4,404.86,27.47,88.3,20,8,0
3075,2813,2998,3,8.43,12.58,2711.12,20,2,0
3076,1327,1095,6,295.81,21.43,1540.8,19,7,0
3077,98,2692,7,318.42,16.73,2812.86,11,10,0
3078,3119,1100,9,453.52,22.49,980.75,12,7,0
3079,1991,3246,9,269.74,21.04,1221.61,15,10,1
3080,2662,838,7,30.6,28.77,2251.18,1,11,0
3081,346,2284,7,343.29,8.67,2826.4,18,3,0
3082,3149,903,3,178.0,27.9,428.73,18,7,1
3083,4643,4964,8,257.23,7.57,1199.35,7,6,0
3084,1954,678,2,123.45,23.59,2912.05,15,11,0
3085,4799,2084,4,430.92,14.69,984.3,1,4,0
3086,2786,3512,3,296.11,2.16,2811.45,1,14,0
3087,487,1047,9,373.88,1.04,1864.27,18,4,0
3088,4635,220,6,79.45,15.61,1447.4,18,12,0
3089,4013,2076,7,284.7,1.04,1002.64,9,12,0
3090,908,3617,6,154.26,28.39,1532.23,17,5,0
3091,2855,2599,8,17.64,4.95,1964.85,11,7,0
3092,1124,2237,1,365.65,14.55,2134.79,15,5,0
3093,4992,2904,7,489.67,11.32,238.16,12,1,0
3094,1333,4795,6,365.29,15.74,1924.6,5,12,0
3095,82,4304,1,46.61,6.25,2678.34,6,7,0
3096,3078,3694,1,316.85,25.99,1286.41,20,13,0
3097,3806,653,1,415.23,0.38,759.0,12,3,0
3098,952,2273,6,84.85,17.15,2100.84,3,11,0
3099,121,3000,3,490.54,10.42,350.19,9,4,0
3100,2699,727,6,313.69,6.43,2798.94,9,2,0
3101,1639,4027,9,491.12,6.41,1543.97,8,7,0
3102,3847,818,4,316.93,5.51,1988.37,11,12,0
3103,1350,3239,1,336.01,18.08,1063.94,1,14,1
3104,3492,3554,2,381.0,26.74,1296.02,11,4,0
3105,4483,2217,5,402.89,11.93,1735.15,2,2,0
3106,3069,3269,7,439.81,4.94,2961.72,3,10,0
3107,3257,2619,5,377.28,1.58,2110.07,2,8,0
3108,2668,4797,6,232.43,24.57,2805.16,10,7,0
3109,4254,748,1,130.66,6.67,2866.41,16,2,0
3110,424,183,5,201.58,22.06,2344.98,10,1,0
3111,734,4484,6,460.33,15.89,133.08,8,2,0
3112,3785,3275,1,432.21,19.1,818.27,6,13,0
3113,2950,4595,2,184.34,17.28,2422.26,8,9,0
3114,665,1179,6,214.51,28.56,50.84,4,12,0
3115,3422,3991,7,150.65,3.07,1461.62,14,7,0
3116,2371,1623,2,312.91,19.75,2301.11,4,10,0
3117,3990,525,1,183.22,3.45,2793.49,2,14,0
3118,173,1861,6,402.72,5.82,1328.73,6,13,0
3119,713,480,5,240.64,20.22,2489.39,12,2,0
3120,3442,3560,3,113.96,18.57,1375.02,20,10,0
3121,2823,3279,9,225.65,14.58,436.31,13,9,1
3122,4124,1103,1,368.92,23.2,1376.27,15,14,1
3123,2285,1852,9,229.6,20.77,1331.09,13,5,0
3124,632,2362,1,288.18,1.76,1578.75,17,5,0
3125,4219,4416,7,457.46,19.63,2792.18,18,12,0
3126,3537,1186,1,357.95,11.61,1858.37,12,12,0
3127,4416,2692,6,498.43,14.14,279.07,1,5,0
3128,3543,3149,9,42.9,15.7,1297.88,10,8,0
3129,3795,4573,7,376.44,10.06,1372.67,2,11,1
3130,4724,3810,6,367.68,13.44,2479.82,11,8,0
3131,1311,2740,5,58.89,16.83,1556.1,15,1,0
3132,774,1800,3,483.14,1.77,1302.66,17,6,0
3133,1509,2516,2,423.39,17.19,411.93,2,8,0
3134,959,784,2,258.28,10.44,2341.78,11,7,0
3135,2722,2520,9,114.12,17.18,2316.83,4,9,1
3136,152,148,3,97.28,13.36,609.07,3,4,0
3137,4026,840,7,68.18,5.5,1985.58,14,6,0
3138,1402,285,4,100.78,3.27,260.69,20,7,0
3139,2363,3859,7,462.73,26.24,1737.93,17,5,0
3140,3403,4645,6,319.28,11.86,1633.33,6,7,0
3141,1816,127,4,66.72,18.48,383.71,13,10,0
3142,1330,4660,3,461.21,2.55,1991.28,18,11,0
3143,1278,1599,4,31.62,12.33,269.77,16,3,0
3144,3920,3463,2,207.5,21.22,2441.11,5,4,0
3145,1111,4663,2,372.6,29.07,464.33,1,8,0
3146,1315,2057,4,411.88,16.66,1285.4,10,10,0
3147,2744,520,3,422.33,5.26,2554.13,5,2,0
3148,765,4197,5,472.87,0.38,203.53,7,6,0
3149,4887,456,1,137.6,10.63,2405.18,10,9,1
3150,2462,2328,7,194.33,12.18,2244.55,2,13,0
3151,1893,4418,4,318.79,14.95,882.33,1,8,0
3152,938,3121,6,438.93,0.12,2688.06,7,10,1
3153,2699,3696,2,302.48,21.71,2745.58,2,13,0
3154,697,4805,4,139.68,19.66,2197.43,10,13,1
3155,978,4173,5,402.0,0.54,2482.6,14,12,0
3156,4507,1127,6,451.49,10.01,443.57,4,7,0
3157,2311,1659,1,9.14,11.04,1332.33,2,13,0
3158,3248,2972,4,7.51,8.52,2909.96,19,11,0
3159,597,3594,2,477.23,8.88,296.23,2,7,0
3160,1615,818,1,280.47,13.01,1254.03,3,8,0
3161,2120,3658,9,48.7,21.07,2886.47,16,11,0
3162,4316,2578,1,181.44,20.27,1762.27,11,2,0
3163,2652,10,2,285.79,12.31,96.31,11,8,0
3164,2018,4053,9,314.49,18.63,2558.11,20,5,1
3165,463,4674,8,85.77,2.1,975.38,6,8,0
3166,3180,2057,4,420.83,23.08,117.47,4,8,1
3167,629,1663,2,274.72,13.25,2494.5,15,8,0
3168,1243,1776,8,264.97,2.69,2239.46,10,2,0
3169,2714,3622,3,272.75,11.21,1597.77,17,9,0
3170,4962,3719,1,35.82,21.25,1095.68,5,5,0
3171,4479,1690,2,377.32,3.7,2277.89,1,1,0
3172,3075,4212,4,44.88,24.44,1798.05,10,7,1
3173,2246,1064,1,234.31,21.25,714.09,13,3,1
3174,3251,1381,6,296.59,2.49,2640.21,15,7,1
3175,3752,2659,4,109.68,29.36,1606.76,1,10,0
3176,2961,3758,6,243.67,28.31,2575.59,11,1,0
3177,2625,2022,5,146.79,3.96,257.41,12,5,0
3178,4365,71,4,356.26,6.09,695.63,17,14,0
3179,466,678,7,269.15,10.42,948.55,3,12,0
3180,500,3799,7,50.85,29.69,2538.0,13,10,0
3181,4800,882,4,301.94,21.16,2617.27,19,10,0
3182,1972,477,4,72.45,27.44,2315.68,16,7,1
3183,524,4021,4,6.36,8.28,1751.77,12,6,0
3184,684,4534,8,77.4,26.1,1371.62,9,10,0
3185,3354,149,5,7.13,3.31,293.08,20,9,0
3186,3882,2282,5,494.04,29.86,1970.0,18,10,0
3187,2152,4165,9,318.73,3.2,2507.65,20,4,0
3188,668,2216,6,314.63,13.09,2578.71,6,6,0
3189,469,1461,4,466.94,24.6,730.68,5,8,0
3190,4912,2288,7,68.13,25.53,1764.99,6,6,0
3191,3506,2795,8,18.68,25.89,2831.1,15,1,0
3192,4337,4042,7,342.88,8.6,2562.47,12,3,0
3193,1291,2545,6,310.83,19.81,480.32,2,10,0
3194,969,1872,2,452.82,6.31,1182.62,3,3,0
3195,3573,3283,5,164.99,14.83,302.92,19,11,1
3196,2147,4165,6,278.49,25.44,2501.03,6,2,0
3197,40,2102,2,284.49,12.3,1824.27,18,11,0
3198,3985,1795,9,132.01,3.3,2104.36,7,12,0
3199,689,2990,4,183.22,0.71,502.3,9,12,0
3200,2120,4914,5,177.47,27.0,2180.32,3,7,0
3201,3909,3346,5,423.01,3.7,683.84,9,5,0
3202,3126,4867,7,190.88,26.28,2919.07,12,11,0
3203,233,3187,9,313.44,2.81,2626.48,6,12,0
3204,2351,2307,9,190.07,7.25,57.89,3,13,0
3205,3792,1824,6,47.02,21.85,2023.89,4,1,1
3206,3104,3091,9,463.26,5.24,1017.64,13,3,0
3207,3304,3913,4,43.95,26.5,2057.1,10,3,1
3208,4275,2608,5,9.98,6.75,538.23,6,10,0
3209,4973,3294,5,139.2,11.04,826.43,7,5,0
3210,3699,2232,5,142.43,26.01,148.42,8,7,0
3211,3875,2374,1,148.68,10.29,1112.02,6,9,0
3212,2512,3103,7,401.79,17.66,1813.83,16,4,0
3213,3688,3061,6,147.01,9.72,2604.28,1,6,0
3214,2750,4309,3,317.37,14.36,640.82,16,5,0
3215,4260,1576,8,8.69,14.11,2636.19,3,2,0
3216,4401,1771,6,446.76,14.27,2411.42,3,6,0
3217,2373,277,9,133.68,11.01,1947.66,3,8,0
3218,111,2510,7,271.09,21.68,2584.29,12,5,0
3219,4037,2749,8,286.32,10.29,984.8,5,7,0
3220,2736,4190,9,123.76,4.09,2825.94,13,14,0
3221,896,2937,6,297.54,17.92,546.05,15,3,0
3222,3255,4726,8,434.12,8.34,1739.7,7,11,0
3223,872,99,2,168.91,1.16,1406.36,18,12,0
3224,3339,4259,1,467.18,1.36,2253.61,12,3,0
3225,4939,42,9,121.13,14.64,1052.79,13,12,1
3226,491,4148,6,63.36,29.05,2758.26,19,8,0
3227,4785,1564,3,178.09,2.34,297.71,3,3,0
3228,3036,233,3,446.83,9.94,1843.74,5,14,0
3229,1036,2050,8,84.88,1.18,231.5,18,5,1
3230,3758,2434,3,210.85,18.94,2915.61,5,8,0
3231,3615,1518,6,314.02,17.35,614.87,11,4,0
3232,2344,4177,6,408.76,8.5,2320.64,20,6,0
3233,2654,4799,5,453.02,22.79,2189.72,10,5,0
3234,1364,3697,7,495.97,0.87,2928.27,16,6,0
3235,3355,461,4,423.41,3.77,2802.35,17,9,1
3236,4249,4418,6,9.7,1.74,2615.19,20,13,0
3237,354,185,1,199.49,10.14,1933.65,16,9,0
3238,2083,3124,3,427.86,15.16,1569.46,12,2,0
3239,3574,2010,7,488.16,8.69,615.06,16,13,0
3240,180,411,9,34.46,9.45,1904.72,7,14,0
3241,1727,3829,1,173.23,17.21,2152.65,2,3,0
3242,3912,626,4,327.19,7.23,2830.13,2,3,0
3243,4755,2469,7,207.32,8.32,853.92,15,5,0
3244,3730,2273,9,82.58,27.04,1080.65,5,13,0
3245,720,1977,8,450.24,21.82,1353.12,10,1,0
3246,979,1053,2,155.6,15.15,2077.43,10,11,0
3247,3151,2628,2,131.6,21.12,2527.33,12,6,0
3248,847,4464,9,287.95,13.24,780.89,8,6,0
3249,3357,1446,2,423.12,27.37,1625.15,13,10,1
3250,1297,3504,7,240.94,5.29,763.06,7,2,0
3251,168,1529,9,60.52,5.13,1398.68,8,5,0
3252,75,3816,8,226.74,1.78,2803.86,19,8,0
3253,3750,121,5,54.01,5.4,2648.79,9,9,0
3254,2953,781,2,91.06,6.61,1388.93,11,12,0
3255,3447,3257,6,220.98,25.82,1106.36,20,3,0
3256,4052,773,7,61.64,15.26,1639.17,17,11,0
3257,2736,3062,7,336.69,6.18,2202.57,7,2,0
3258,4153,3867,5,274.21,25.55,359.75,7,2,1
3259,1441,267,9,174.91,2.28,687.85,13,2,0
3260,2832,1023,6,83.74,8.52,369.54,6,13,0
3261,4869,1333,9,258.94,28.16,65.69,17,12,0
3262,3509,3523,8,400.19,29.05,2353.97,2,12,0
3263,1087,4971,9,375.89,11.11,1130.77,5,10,0
3264,3825,2275,1,486.36,24.14,2295.04,8,13,0
3265,1080,3815,2,252.68,4.68,1493.9,7,14,0
3266,701,262,8,317.6,26.73,2059.87,16,9,0
3267,4364,3931,6,125.57,23.77,1498.79,2,14,0
3268,913,2012,1,387.09,19.76,1466.36,11,14,0
3269,4954,3223,1,252.53,25.13,2660.96,17,5,0
3270,4268,2694,1,238.95,16.87,1917.74,7,6,0
3271,3996,2721,3,152.91,9.97,339.45,2,11,0
3272,727,846,9,162.54,19.95,1709.4,7,11,0
3273,2324,4085,6,107.72,19.92,428.96,12,10,1
3274,4433,884,2,473.03,17.4,1748.83,9,12,0
3275,2484,3587,8,122.79,23.62,1985.56,3,4,0
3276,3072,2664,3,24.1,1.6,588.49,2,3,0
3277,4559,403,1,214.18,19.17,489.72,20,11,0
3278,4073,411,6,484.43,17.3,557.95,20,10,0
3279,215,1970,4,20.03,6.62,2471.55,19,4,0
3280,3701,2981,6,132.84,2.62,482.76,5,7,1
3281,2510,4538,8,129.03,14.1,2343.54,13,11,0
3282,360,1523,4,268.59,7.62,69.86,5,14,1
3283,4974,2864,4,379.46,23.17,2475.48,13,7,0
3284,4379,1640,6,209.98,14.71,737.31,15,14,1
3285,295,4457,2,167.75,28.85,573.3,3,2,0
3286,4459,1986,3,146.05,28.67,1896.18,19,1,0
3287,831,270,2,459.2,26.44,2618.41,14,5,0
3288,492,3249,9,470.61,18.89,2151.99,15,1,0
3289,4171,1080,4,291.96,17.96,1686.17,3,9,0
3290,3878,1180,3,440.97,6.54,726.54,14,3,0
3291,363,2573,2,493.91,21.52,1231.97,12,12,1
3292,3809,3548,1,285.06,27.43,2574.45,17,8,1
3293,2739,237,2,152.38,9.41,2396.75,6,11,0
3294,80,895,4,171.34,25.3,673.31,20,1,0
3295,1265,4783,4,308.11,12.31,2632.19,16,5,0
3296,2260,453,7,193.64,28.65,726.92,10,1,0
3297,4487,226,3,257.41,11.96,2948.75,14,6,0
3298,3149,3691,7,118.71,23.17,2233.2,4,3,0
3299,3107,935,4,496.85,24.29,2128.54,19,2,0
3300,1604,383,9,100.03,21.34,1755.03,20,11,0
3301,2857,4288,7,457.44,11.47,2568.79,16,8,0
3302,2651,4447,2,435.11,4.68,2651.57,16,3,0
3303,1952,2867,9,406.14,3.0,771.12,19,3,1
3304,1982,193,9,468.84,2.81,2378.02,13,4,0
3305,3592,626,2,403.83,23.09,504.43,2,10,0
3306,1334,4310,8,179.5,11.43,1190.28,8,4,0
3307,2648,2288,7,88.94,11.41,2745.53,15,14,0
3308,975,3177,1,254.38,6.05,921.05,10,5,0
3309,667,3473,1,7.7,6.44,1300.98,4,4,0
3310,2829,1188,8,474.71,11.43,1268.52,2,1,0
3311,2693,1716,5,428.8,6.36,1716.14,14,1,0
3312,3046,1806,9,411.43,19.02,2504.11,15,8,0
3313,327,1809,3,181.87,25.54,1645.77,14,6,1
3314,3493,2588,3,61.84,20.35,2818.44,20,5,0
3315,4731,2165,8,357.0,8.9,2625.45,2,1,0
3316,1454,1926,5,325.82,9.67,1844.2,20,9,0
3317,4698,3119,1,412.52,18.48,1301.55,1,5,0
3318,751,3508,9,257.18,18.54,981.0,9,3,0
3319,2234,2806,2,79.93,22.53,1840.72,14,13,0
3320,3667,1990,7,409.79,28.08,2427.32,10,8,0
3321,4170,1493,8,352.64,6.77,1521.65,6,14,0
3322,696,2769,4,479.18,8.7,2644.56,13,5,0
3323,4970,459,3,49.44,21.61,869.73,13,2,0
3324,3694,2023,1,295.45,3.62,2580.67,8,8,0
3325,1252,2053,7,320.06,7.25,1994.85,5,10,0
3326,1286,4703,7,499.95,6.91,881.97,1,12,0
3327,3023,2128,9,417.07,6.38,1248.73,17,5,1
3328,3160,3742,6,159.72,21.14,124.65,18,10,0
3329,3870,921,4,239.03,5.79,2746.09,14,7,0
3330,1033,3276,1,181.97,25.8,2307.42,1,1,1
3331,4161,1603,6,459.34,16.86,1833.04,7,12,0
3332,4914,3142,2,264.44,15.56,2913.87,6,7,0
3333,826,2672,9,451.39,11.65,2766.46,20,14,0
3334,1670,1916,7,184.16,7.05,2750.79,4,13,0
3335,4815,4290,1,93.98,4.81,918.49,8,14,0
3336,1019,4208,4,273.05,5.9,687.99,9,5,1
3337,3399,1731,5,493.64,28.09,2233.62,2,4,0
3338,347,3993,3,316.1,18.62,986.26,5,9,1
3339,906,4763,9,32.24,14.56,823.26,1,5,0
3340,3680,2523,9,21.71,0.77,765.07,18,5,1
3341,740,1111,9,217.68,28.38,216.91,3,1,0
3342,1998,1289,2,23.48,22.5,2176.59,7,12,0
3343,1319,1981,3,56.76,5.57,34.88,4,8,1
3344,3388,269,7,377.95,12.34,1698.39,6,6,1
3345,3632,4586,6,380.34,18.93,807.37,18,9,0
3346,2306,3375,8,96.42,5.27,2006.82,9,12,0
3347,664,2539,1,426.3,14.62,2836.07,1,1,0
3348,1034,1613,8,91.91,21.32,2076.37,11,10,0
3349,4286,117,1,383.3,4.47,1141.28,20,11,0
3350,418,2566,6,303.2,7.49,542.73,19,13,0
3351,2010,1924,8,428.96,14.78,1023.62,11,5,0
3352,678,2073,7,377.93,20.92,1381.87,13,5,0
3353,2998,212,3,5.16,16.85,2643.97,19,12,1
3354,597,4425,7,35.07,6.36,2931.42,10,11,0
3355,2073,585,3,20.93,24.7,2782.91,2,8,0
3356,3244,3369,3,417.6,15.63,1506.93,5,6,0
3357,428,2668,5,299.99,3.35,1420.33,7,2,1
3358,2904,3923,2,484.16,6.79,822.65,1,6,0
3359,4554,1860,1,197.3,29.04,1146.46,7,3,0
3360,4643,56,4,93.54,20.87,2752.9,2,10,0
3361,4028,4563,4,173.32,9.98,2586.04,15,5,0
3362,1366,3890,4,138.99,7.3,449.67,14,14,0
3363,366,44,9,425.04,13.94,1070.42,18,12,0
3364,4015,1542,3,136.67,4.82,1746.35,18,6,0
3365,1504,4975,6,71.05,6.98,343.8,14,3,0
3366,4240,499,7,169.83,20.89,1062.09,11,1,0
3367,3967,3273,7,399.88,25.62,1758.59,13,7,0
3368,1502,2169,5,203.34,1.86,1360.45,19,12,0
3369,164,6,2,309.5,17.78,2593.63,19,11,0
3370,581,4133,2,106.71,17.83,1787.06,3,1,0
3371,2907,4322,9,42.31,11.48,2016.78,19,5,1
3372,4238,744,1,120.84,23.54,1587.09,12,7,0
3373,1125,4245,1,410.81,14.99,933.07,18,14,0
3374,3860,1258,8,345.57,4.29,1784.61,7,4,0
3375,1564,4955,7,45.67,18.87,2993.9,18,3,0
3376,3456,91,9,111.3,18.01,609.95,12,8,0
3377,262,1753,6,119.61,29.79,2173.98,10,13,0
3378,790,2082,3,144.5,6.58,2139.0,6,14,0
3379,4349,4245,2,331.67,18.19,2343.12,3,10,0
3380,1160,4736,7,86.71,17.17,1318.25,14,13,0
3381,1665,1947,1,63.46,9.71,42.09,16,8,1
3382,2365,2460,8,258.63,22.93,2713.33,9,11,0
3383,2727,2052,8,166.87,11.16,781.16,7,5,0
3384,4689,4400,9,114.89,19.79,1208.98,14,11,0
3385,521,3879,9,91.18,11.86,2493.29,13,12,0
3386,2199,1728,9,134.28,23.8,2617.12,16,3,0
3387,483,3767,7,24.04,29.94,2066.7,18,12,0
3388,4328,107,3,159.48,20.65,1324.77,12,7,0
3389,265,4292,6,194.7,23.46,1937.5,15,3,0
3390,4075,3378,6,116.74,1.72,1300.57,7,13,0
3391,1396,2967,2,324.4,26.77,623.59,18,6,0
3392,1714,3256,4,430.11,24.99,1020.58,14,9,0
3393,3054,4361,2,370.72,4.16,1816.53,18,14,0
3394,4922,360,3,103.29,18.51,266.41,15,11,0
3395,121,1144,7,69.68,25.93,73.47,6,5,0
3396,130,3101,8,462.57,18.88,24.1,11,10,1
3397,941,3591,1,229.93,26.47,345.35,18,12,0
3398,441,2450,8,432.75,21.31,419.99,3,2,0
3399,2710,796,8,327.6,13.19,2031.25,3,7,0
3400,4011,4637,7,366.45,28.72,1219.99,2,7,0
3401,4053,4781,7,101.45,27.68,143.6,12,7,0
3402,4411,1809,3,397.58,1.99,574.34,16,5,0
3403,924,1024,9,204.63,4.82,1541.46,10,8,0
3404,720,4497,3,188.0,17.38,1867.34,12,4,0
3405,3969,2903,7,309.92,18.56,2957.17,4,5,1
3406,407,3526,8,142.08,26.98,1561.23,19,11,0
3407,4285,3960,2,138.49,4.65,365.72,16,12,0
3408,4680,1519,4,43.84,11.35,1946.26,2,10,0
3409,779,2891,4,201.17,29.33,1822.8,5,14,0
3410,8,2350,7,307.02,25.8,1035.12,18,2,0
3411,2543,4677,6,135.71,27.26,1979.71,19,10,0
3412,563,1696,6,447.96,0.95,2790.04,9,11,0
3413,1823,2117,6,487.77,6.6,69.66,18,9,0
3414,366,4822,9,77.01,13.9,627.84,13,10,0
3415,3163,2497,4,264.98,26.21,364.06,5,5,0
3416,748,2942,2,154.37,13.39,2118.9,10,5,0
3417,1700,1587,2,199.81,4.82,1986.8,6,1,0
3418,4134,335,9,224.5,18.4,290.11,17,4,0
3419,3853,3403,4,228.12,26.81,415.09,8,6,0
3420,4916,4023,9,191.85,2.04,2557.98,16,10,0
3421,1816,4828,1,181.74,14.87,1781.6,10,6,1
3422,2279,145,2,43.16,29.4,1535.94,11,12,0
3423,3656,1698,7,197.28,2.27,1583.54,5,8,0
3424,2868,3004,7,494.3,12.08,504.31,8,2,0
3425,4066,2748,1,231.93,6.56,1199.63,15,4,0
3426,4452,1752,8,188.26,3.51,1751.25,10,2,1
3427,4053,2242,7,381.8,21.71,1477.78,6,1,0
3428,1412,4361,2,445.64,1.91,1291.2,2,11,0
3429,2955,2212,1,332.89,27.43,862.7,17,2,0
3430,1720,2525,2,183.28,28.51,1112.75,18,14,0
3431,4615,1056,7,205.0,17.43,2033.83,6,8,0
3432,4919,4827,4,212.16,18.6,2918.25,10,14,0
3433,1150,3879,6,56.14,27.25,2689.27,16,13,0
3434,3660,4568,5,270.93,17.16,2398.16,18,10,0
3435,1471,2907,8,96.78,6.25,2143.39,6,8,0
