order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_cost,discount,tax_amount,sales_rep_id
2582,3107,2024-03-05,Cancelled,Card,Rajshahi,33.53,0.12,36.86,17
2583,2915,2025-03-16,Returned,Cash,Khulna,2.53,0.12,2.3,28
2584,754,2024-04-23,Delivered,Card,Chattogram,8.84,0.22,8.19,87
2585,484,2023-04-19,Pending,Cash,Khulna,2.94,0.19,14.18,80
2586,3593,2024-02-21,Cancelled,Card,Chattogram,38.53,0.0,27.3,87
2587,388,2024-01-08,Delivered,Card,Rajshahi,9.37,0.2,33.75,37
2588,1789,2025-01-25,Cancelled,Mobile Banking,Sylhet,3.23,0.22,8.37,100
2589,545,2023-10-05,Returned,Cash,Rajshahi,7.76,0.3,10.24,23
2590,2907,2024-02-15,Delivered,Mobile Banking,Dhaka,28.42,0.18,33.02,95
2591,2966,2023-07-10,Cancelled,Mobile Banking,Khulna,25.28,0.21,6.36,15
2592,2747,2024-10-28,Returned,Cash,Chattogram,13.07,0.24,10.82,13
2593,4677,2023-01-21,Delivered,Mobile Banking,Sylhet,47.2,0.03,29.44,14
2594,1162,2024-11-05,Pending,Mobile Banking,Khulna,42.89,0.22,7.06,86
2595,4227,2023-09-07,Pending,Mobile Banking,Sylhet,16.41,0.16,33.21,9
2596,3323,2024-07-12,Returned,Mobile Banking,Khulna,24.25,0.03,19.88,8
2597,1659,2024-07-15,Pending,Card,Rajshahi,26.32,0.2,18.18,78
2598,4462,2024-01-10,Pending,Cash,Dhaka,38.05,0.07,5.84,71
2599,421,2024-10-11,Delivered,Cash,Khulna,21.97,0.16,27.35,67
2600,4520,2024-09-14,Delivered,Mobile Banking,Sylhet,27.78,0.08,35.42,100
2601,1809,2023-10-11,Delivered,Cash,Rajshahi,21.22,0.03,27.84,23
2602,3988,2025-01-13,Delivered,Card,Chattogram,38.38,0.08,13.02,81
2603,4066,2025-03-15,Delivered,Mobile Banking,Chattogram,28.24,0.13,28.1,41
2604,2210,2024-11-11,Delivered,Mobile Banking,Rajshahi,41.56,0.15,20.64,89
2605,4191,2024-12-01,Pending,Mobile Banking,Chattogram,3.63,0.04,34.22,87
2606,1186,2024-07-16,Delivered,Card,Sylhet,45.31,0.1,18.66,75
2607,4931,2024-06-03,Cancelled,Cash,Dhaka,41.15,0.26,9.87,32
2608,1820,2025-01-10,Cancelled,Card,Rajshahi,41.11,0.27,4.5,65
2609,4559,2025-05-31,Returned,Cash,Dhaka,7.88,0.16,11.6,27
2610,931,2024-03-17,Cancelled,Card,Dhaka,13.91,0.15,22.76,92
2611,4777,2025-01-14,Delivered,Card,Rajshahi,49.03,0.17,7.22,90
2612,3387,2024-03-20,Pending,Mobile Banking,Khulna,47.56,0.06,2.07,64
2613,1354,2024-02-21,Cancelled,Mobile Banking,Sylhet,12.1,0.3,18.23,73
2614,657,2024-06-14,Delivered,Mobile Banking,Rajshahi,22.21,0.22,14.22,94
2615,1206,2024-06-25,Delivered,Card,Sylhet,8.64,0.07,17.11,67
2616,2868,2024-04-06,Pending,Card,Dhaka,13.87,0.08,18.44,95
2617,456,2023-05-22,Delivered,Cash,Dhaka,10.05,0.19,30.76,53
2618,4371,2025-03-14,Delivered,Card,Khulna,4.97,0.1,38.46,10
2619,2085,2023-04-26,Cancelled,Cash,Dhaka,29.39,0.11,10.86,51
2620,2491,2023-04-17,Cancelled,Mobile Banking,Rajshahi,12.8,0.23,37.72,32
2621,875,2024-06-29,Returned,Mobile Banking,Sylhet,49.62,0.08,9.52,65
2622,3108,2023-06-27,Returned,Card,Khulna,26.26,0.21,30.32,46
2623,4164,2023-02-01,Cancelled,Cash,Rajshahi,18.6,0.28,27.41,72
2624,1434,2023-10-25,Cancelled,Cash,Sylhet,45.74,0.04,2.56,10
2625,4456,2023-06-10,Returned,Mobile Banking,Sylhet,31.42,0.04,29.13,88
2626,3193,2025-06-05,Returned,Card,Chattogram,7.23,0.28,36.09,83
2627,3739,2025-02-20,Cancelled,Cash,Chattogram,25.39,0.06,37.24,62
2628,4030,2024-02-16,Delivered,Cash,Rajshahi,22.61,0.01,27.57,71
2629,575,2024-09-17,Delivered,Cash,Khulna,38.49,0.26,31.57,73
2630,1096,2024-02-27,Pending,Mobile Banking,Sylhet,35.0,0.08,3.33,54
2631,2896,2023-04-04,Cancelled,Card,Sylhet,19.17,0.09,6.87,96
2632,1989,2024-06-26,Cancelled,Cash,Rajshahi,24.0,0.07,10.87,83
2633,290,2023-06-01,Cancelled,Card,Khulna,26.42,0.28,21.49,39
2634,2468,2025-01-24,Cancelled,Cash,Dhaka,21.7,0.23,15.76,29
2635,1589,2025-06-18,Cancelled,Mobile Banking,Khulna,6.28,0.18,26.46,16
2636,1479,2024-04-06,Returned,Card,Dhaka,45.37,0.14,18.1,44
2637,805,2025-02-15,Returned,Cash,Sylhet,33.96,0.04,31.11,67
2638,612,2023-12-22,Delivered,Mobile Banking,Chattogram,24.02,0.28,28.69,69
2639,472,2025-04-17,Delivered,Mobile Banking,Chattogram,28.91,0.22,30.02,70
2640,1970,2024-06-19,Cancelled,Mobile Banking,Rajshahi,11.45,0.08,33.24,17
2641,4465,2023-08-06,Returned,Cash,Khulna,27.0,0.28,33.45,81
2642,410,2023-12-20,Delivered,Mobile Banking,Khulna,37.56,0.28,31.29,100
2643,1626,2024-07-30,Cancelled,Mobile Banking,Dhaka,27.15,0.2,3.1,42
2644,3960,2024-12-27,Pending,Mobile Banking,Rajshahi,24.55,0.3,25.12,96
2645,3575,2024-02-05,Cancelled,Mobile Banking,Khulna,23.66,0.06,1.28,40
2646,161,2023-04-10,Pending,Mobile Banking,Rajshahi,38.32,0.22,29.88,14
2647,2726,2024-02-25,Pending,Cash,Dhaka,37.91,0.05,2.91,32
2648,3867,2023-11-02,Cancelled,Card,Sylhet,37.75,0.21,39.34,43
2649,4109,2023-09-07,Cancelled,Cash,Rajshahi,13.06,0.28,24.76,77
2650,3479,2024-03-04,Cancelled,Cash,Chattogram,31.28,0.16,7.69,47
2651,1987,2023-10-03,Cancelled,Cash,Sylhet,39.17,0.23,19.0,23
2652,1879,2023-11-11,Delivered,Card,Khulna,28.53,0.04,33.15,60
2653,3427,2023-11-11,Delivered,Card,Dhaka,39.17,0.19,7.61,12
2654,3318,2023-03-31,Pending,Mobile Banking,Dhaka,42.87,0.02,21.7,86
2655,4535,2024-01-30,Cancelled,Card,Chattogram,9.52,0.01,0.64,94
2656,421,2024-03-14,Delivered,Cash,Rajshahi,16.01,0.19,31.64,58
2657,3894,2025-05-01,Delivered,Mobile Banking,Chattogram,30.46,0.17,8.19,22
2658,500,2023-09-08,Returned,Card,Rajshahi,15.19,0.1,15.79,64
2659,246,2024-07-30,Returned,Cash,Chattogram,47.13,0.15,21.44,74
2660,4442,2023-08-24,Delivered,Mobile Banking,Chattogram,10.51,0.21,6.22,12
2661,480,2023-03-18,Pending,Mobile Banking,Dhaka,18.49,0.19,37.1,100
2662,1334,2024-07-23,Delivered,Mobile Banking,Rajshahi,49.72,0.02,19.02,92
2663,2568,2023-04-10,Cancelled,Cash,Chattogram,10.27,0.2,9.66,87
2664,4266,2025-06-09,Delivered,Mobile Banking,Khulna,22.99,0.2,29.54,24
2665,4215,2025-03-22,Returned,Cash,Dhaka,16.38,0.2,35.82,92
2666,758,2024-04-05,Returned,Card,Dhaka,40.68,0.25,36.55,72
2667,2111,2024-02-02,Cancelled,Mobile Banking,Dhaka,15.9,0.17,17.53,20
2668,109,2023-09-02,Delivered,Card,Dhaka,8.91,0.28,14.7,3
2669,746,2024-01-16,Cancelled,Mobile Banking,Chattogram,46.72,0.29,37.21,71
2670,1517,2023-02-21,Pending,Mobile Banking,Chattogram,16.55,0.23,2.59,23
2671,1624,2023-06-11,Returned,Mobile Banking,Dhaka,37.35,0.11,30.15,59
2672,4513,2023-07-10,Delivered,Cash,Chattogram,15.24,0.04,7.51,99
2673,1349,2023-05-02,Delivered,Card,Chattogram,9.75,0.25,18.89,33
2674,3312,2024-02-15,Pending,Mobile Banking,Rajshahi,40.32,0.04,38.17,46
2675,710,2025-02-18,Pending,Mobile Banking,Khulna,3.72,0.04,23.46,35
2676,3588,2023-10-21,Returned,Cash,Rajshahi,17.27,0.28,21.18,22
2677,4714,2023-09-03,Pending,Mobile Banking,Sylhet,39.22,0.17,2.94,34
2678,4348,2023-07-03,Returned,Cash,Rajshahi,26.09,0.09,11.45,36
2679,738,2024-03-24,Returned,Mobile Banking,Khulna,34.79,0.29,0.62,26
2680,2552,2023-12-12,Cancelled,Card,Khulna,4.27,0.21,35.06,41
2681,2202,2023-06-17,Cancelled,Cash,Rajshahi,37.74,0.16,25.97,10
2682,4694,2024-09-07,Returned,Cash,Rajshahi,9.43,0.1,5.16,7
2683,1442,2024-02-09,Delivered,Mobile Banking,Sylhet,40.63,0.2,14.86,42
2684,684,2024-02-20,Cancelled,Card,Dhaka,28.64,0.22,32.55,11
2685,1921,2024-08-23,Delivered,Mobile Banking,Khulna,37.22,0.21,6.04,81
2686,2208,2024-06-07,Pending,Cash,Dhaka,11.43,0.06,9.6,72
2687,3352,2024-08-23,Delivered,Mobile Banking,Sylhet,20.38,0.21,21.89,71
2688,2220,2024-10-27,Pending,Card,Chattogram,40.3,0.17,6.23,72
2689,3985,2023-02-05,Returned,Cash,Chattogram,45.63,0.26,15.62,97
2690,3416,2023-01-16,Returned,Card,Dhaka,12.1,0.19,39.29,6
2691,271,2023-07-25,Returned,Card,Rajshahi,39.88,0.04,21.98,46
2692,1890,2024-05-08,Pending,Cash,Khulna,6.32,0.1,28.21,5
2693,4725,2024-11-04,Delivered,Card,Dhaka,21.86,0.22,26.7,80
2694,1280,2025-05-30,Cancelled,Mobile Banking,Rajshahi,47.0,0.22,8.86,45
2695,3995,2024-12-12,Cancelled,Cash,Sylhet,47.31,0.07,33.92,14
2696,3465,2024-02-27,Delivered,Card,Rajshahi,15.54,0.11,5.32,34
2697,2831,2023-07-24,Cancelled,Card,Sylhet,10.45,0.0,36.9,56
2698,1568,2023-06-06,Pending,Mobile Banking,Dhaka,8.32,0.1,9.03,58
2699,2038,2024-02-19,Pending,Mobile Banking,Chattogram,24.56,0.01,38.21,50
2700,794,2025-04-10,Cancelled,Mobile Banking,Khulna,5.51,0.26,32.02,98
2701,1031,2023-10-26,Cancelled,Mobile Banking,Dhaka,18.49,0.2,7.25,89
2702,860,2023-01-19,Pending,Card,Chattogram,1.83,0.29,6.84,86
2703,4535,2024-05-13,Delivered,Card,Sylhet,13.71,0.27,3.84,67
2704,551,2023-05-18,Cancelled,Card,Khulna,45.11,0.18,10.27,82
2705,1566,2024-07-21,Cancelled,Cash,Rajshahi,22.9,0.15,26.53,56
2706,678,2024-11-30,Returned,Card,Dhaka,4.61,0.27,21.05,20
2707,462,2023-02-12,Returned,Cash,Rajshahi,32.7,0.09,24.73,13
2708,1523,2023-10-31,Delivered,Card,Khulna,47.83,0.07,1.73,98
2709,1235,2023-10-23,Pending,Mobile Banking,Dhaka,23.71,0.12,3.66,85
2710,1137,2023-10-17,Delivered,Card,Dhaka,31.59,0.02,27.83,93
2711,4213,2024-01-01,Delivered,Cash,Rajshahi,46.05,0.09,33.99,73
2712,4659,2024-09-16,Delivered,Mobile Banking,Rajshahi,21.54,0.03,14.7,86
2713,2249,2024-01-04,Cancelled,Card,Chattogram,33.56,0.02,7.08,95
2714,124,2023-05-09,Pending,Cash,Rajshahi,22.59,0.17,12.68,45
2715,4252,2023-10-02,Pending,Card,Sylhet,48.14,0.21,16.78,31
2716,4505,2023-09-14,Cancelled,Mobile Banking,Chattogram,25.69,0.16,25.39,70
2717,4562,2024-01-11,Delivered,Cash,Rajshahi,44.4,0.02,16.67,41
2718,4850,2023-03-29,Returned,Mobile Banking,Dhaka,25.85,0.12,35.93,46
2719,4868,2023-08-04,Cancelled,Cash,Rajshahi,33.75,0.03,16.35,2
2720,3931,2023-12-25,Delivered,Mobile Banking,Khulna,19.92,0.2,7.66,7
2721,3777,2025-05-01,Delivered,Cash,Chattogram,45.96,0.25,10.31,12
2722,2885,2024-04-25,Delivered,Cash,Dhaka,32.7,0.04,18.87,64
2723,4490,2023-10-11,Delivered,Card,Rajshahi,1.98,0.02,31.41,43
2724,2098,2023-04-17,Returned,Mobile Banking,Khulna,1.77,0.12,34.84,51
2725,2773,2025-03-23,Returned,Card,Chattogram,34.13,0.09,7.82,83
2726,1802,2024-04-27,Cancelled,Mobile Banking,Chattogram,6.6,0.08,0.64,20
2727,3674,2023-01-24,Delivered,Mobile Banking,Chattogram,36.09,0.06,34.84,13
2728,144,2023-08-20,Cancelled,Card,Dhaka,16.78,0.1,9.51,47
2729,166,2023-02-13,Delivered,Cash,Rajshahi,27.41,0.29,32.96,85
2730,3139,2024-01-21,Returned,Mobile Banking,Dhaka,9.55,0.26,22.25,26
2731,69,2024-04-25,Cancelled,Cash,Sylhet,13.06,0.18,16.46,97
2732,2502,2023-03-19,Pending,Mobile Banking,Rajshahi,22.41,0.24,6.3,58
2733,25,2023-11-14,Cancelled,Card,Sylhet,33.61,0.0,27.05,22
2734,3929,2023-05-23,Pending,Cash,Rajshahi,8.63,0.03,32.82,59
2735,2358,2024-12-27,Cancelled,Card,Chattogram,14.78,0.09,18.71,75
2736,4108,2024-05-30,Returned,Mobile Banking,Dhaka,11.14,0.19,18.13,15
2737,577,2023-07-31,Pending,Card,Sylhet,43.27,0.27,30.33,45
2738,4330,2025-06-12,Returned,Mobile Banking,Chattogram,32.75,0.07,20.25,47
2739,2883,2025-03-09,Cancelled,Cash,Chattogram,23.96,0.04,31.53,82
2740,591,2025-04-06,Returned,Cash,Sylhet,47.4,0.25,2.64,31
2741,1668,2024-12-11,Delivered,Card,Rajshahi,37.06,0.12,34.38,98
2742,1299,2024-05-27,Pending,Card,Sylhet,46.68,0.21,10.85,29
2743,4709,2023-11-21,Delivered,Cash,Dhaka,30.28,0.16,7.18,41
2744,4248,2024-06-09,Pending,Card,Khulna,7.76,0.05,1.78,81
2745,3524,2023-08-10,Returned,Card,Rajshahi,34.1,0.21,33.45,18
2746,2264,2024-04-30,Returned,Cash,Chattogram,10.87,0.13,2.87,96
2747,4755,2025-03-01,Delivered,Mobile Banking,Sylhet,17.95,0.09,38.2,10
2748,3864,2024-03-30,Delivered,Card,Khulna,25.97,0.27,22.81,9
2749,4406,2023-04-18,Cancelled,Card,Sylhet,8.71,0.0,28.1,52
2750,4245,2024-05-01,Delivered,Cash,Khulna,2.02,0.12,29.15,27
2751,3528,2024-01-05,Pending,Mobile Banking,Rajshahi,17.03,0.09,12.06,26
2752,3347,2024-09-21,Pending,Mobile Banking,Sylhet,41.39,0.02,32.36,85
2753,3019,2024-01-28,Pending,Card,Sylhet,1.75,0.02,37.88,29
2754,1205,2023-04-29,Cancelled,Card,Khulna,6.36,0.05,15.11,20
2755,3877,2024-05-23,Cancelled,Mobile Banking,Dhaka,40.54,0.15,33.5,73
2756,2252,2025-01-19,Pending,Card,Chattogram,15.99,0.08,31.0,68
2757,4560,2023-12-20,Delivered,Mobile Banking,Khulna,46.97,0.25,23.79,15
2758,974,2025-02-04,Returned,Card,Sylhet,19.63,0.07,15.02,52
2759,4423,2024-07-10,Cancelled,Card,Khulna,40.04,0.22,16.9,87
2760,4245,2024-09-29,Delivered,Cash,Khulna,13.68,0.06,12.65,80
2761,1301,2024-10-08,Cancelled,Mobile Banking,Sylhet,4.03,0.01,17.34,1
2762,4009,2023-11-09,Cancelled,Mobile Banking,Sylhet,44.2,0.08,39.59,19
2763,35,2023-03-05,Returned,Card,Dhaka,46.44,0.25,14.85,26
2764,1,2023-09-15,Cancelled,Cash,Dhaka,35.7,0.02,26.79,59
2765,2516,2023-01-06,Cancelled,Mobile Banking,Dhaka,38.73,0.1,13.12,4
2766,2651,2025-05-25,Returned,Card,Sylhet,1.35,0.0,18.93,62
2767,1941,2023-11-13,Pending,Card,Rajshahi,37.94,0.19,3.81,92
2768,1021,2024-02-22,Cancelled,Cash,Dhaka,24.14,0.28,30.65,57
2769,92,2023-01-17,Cancelled,Mobile Banking,Chattogram,23.19,0.12,26.61,60
2770,4690,2023-10-09,Pending,Mobile Banking,Rajshahi,27.46,0.17,14.23,35
2771,3892,2025-04-23,Pending,Card,Dhaka,14.29,0.14,21.23,35
2772,2147,2024-02-08,Pending,Card,Chattogram,35.12,0.29,34.95,40
2773,4094,2024-07-06,Pending,Cash,Sylhet,15.48,0.22,2.26,21
2774,2558,2024-03-17,Delivered,Mobile Banking,Chattogram,28.37,0.01,37.24,27
2775,1589,2024-01-01,Pending,Mobile Banking,Dhaka,7.71,0.03,19.1,47
2776,1877,2023-12-21,Pending,Cash,Khulna,34.08,0.14,34.46,13
2777,3664,2023-12-21,Pending,Mobile Banking,Khulna,10.29,0.19,34.53,54
2778,3896,2023-11-06,Delivered,Cash,Chattogram,9.35,0.09,2.82,6
2779,3415,2024-02-17,Returned,Mobile Banking,Sylhet,2.19,0.2,31.37,31
2780,962,2025-03-26,Pending,Cash,Rajshahi,6.97,0.17,29.45,87
2781,4342,2025-05-12,Delivered,Cash,Khulna,12.4,0.13,2.21,33
2782,2849,2023-08-20,Cancelled,Card,Rajshahi,11.89,0.17,37.65,9
2783,3544,2024-04-05,Returned,Mobile Banking,Sylhet,17.06,0.27,25.56,69
2784,4375,2023-03-31,Delivered,Card,Khulna,3.67,0.07,7.12,44
2785,2822,2023-05-30,Pending,Cash,Sylhet,46.82,0.24,5.36,58
2786,853,2024-08-06,Returned,Cash,Dhaka,6.84,0.0,22.7,38
2787,3582,2025-05-21,Delivered,Cash,Rajshahi,35.4,0.03,2.82,44
2788,4527,2024-03-30,Delivered,Mobile Banking,Dhaka,27.22,0.28,6.99,68
2789,2490,2024-01-24,Delivered,Card,Sylhet,28.09,0.21,37.96,32
2790,3832,2023-11-04,Delivered,Cash,Sylhet,6.17,0.19,29.92,3
2791,3533,2023-09-14,Delivered,Mobile Banking,Chattogram,12.92,0.1,24.73,98
2792,2313,2024-07-10,Delivered,Cash,Chattogram,39.21,0.06,8.75,59
2793,2493,2024-01-09,Delivered,Cash,Khulna,23.72,0.11,9.13,12
2794,2271,2024-07-05,Delivered,Cash,Dhaka,23.4,0.18,18.11,100
2795,4903,2023-07-11,Cancelled,Cash,Dhaka,27.75,0.19,30.29,46
2796,269,2024-06-06,Cancelled,Card,Sylhet,22.26,0.05,0.66,32
2797,2699,2024-01-17,Pending,Cash,Chattogram,40.5,0.13,2.25,31
2798,3403,2024-03-11,Pending,Cash,Rajshahi,37.69,0.17,34.87,13
2799,4078,2025-05-13,Pending,Card,Sylhet,16.53,0.29,32.66,49
2800,433,2023-05-15,Pending,Card,Dhaka,40.79,0.16,27.94,86
2801,803,2023-06-28,Pending,Cash,Dhaka,26.41,0.17,20.23,91
2802,4996,2023-08-09,Pending,Card,Sylhet,31.76,0.23,6.23,69
2803,1304,2023-08-10,Cancelled,Card,Sylhet,43.44,0.13,4.54,64
2804,2929,2024-07-04,Cancelled,Card,Sylhet,24.32,0.12,36.26,26
2805,4664,2024-07-09,Cancelled,Card,Dhaka,38.06,0.18,15.61,49
2806,743,2023-11-09,Delivered,Cash,Rajshahi,31.78,0.23,27.98,83
2807,683,2025-03-19,Delivered,Mobile Banking,Dhaka,21.91,0.19,18.52,23
2808,3059,2023-10-22,Pending,Mobile Banking,Sylhet,39.66,0.06,29.37,92
2809,1850,2024-10-21,Returned,Cash,Chattogram,6.15,0.12,8.14,66
2810,1302,2024-06-17,Cancelled,Mobile Banking,Rajshahi,29.48,0.15,19.64,3
2811,1796,2023-06-06,Returned,Card,Khulna,3.27,0.16,15.39,77
2812,896,2025-03-24,Pending,Mobile Banking,Dhaka,8.65,0.1,10.18,100
2813,481,2024-03-27,Cancelled,Cash,Rajshahi,30.34,0.16,24.11,21
2814,4038,2023-01-03,Returned,Mobile Banking,Rajshahi,16.07,0.2,21.71,46
2815,291,2023-07-20,Cancelled,Cash,Sylhet,13.86,0.14,20.08,39
2816,2695,2024-01-24,Returned,Mobile Banking,Rajshahi,47.84,0.14,23.85,78
2817,3811,2025-04-03,Pending,Card,Dhaka,18.93,0.24,6.13,38
2818,1975,2023-11-19,Pending,Card,Chattogram,28.67,0.23,15.14,28
2819,4015,2023-12-11,Delivered,Card,Rajshahi,27.18,0.13,13.32,69
2820,190,2024-02-20,Returned,Mobile Banking,Dhaka,4.04,0.3,30.88,45
2821,377,2023-04-07,Cancelled,Mobile Banking,Sylhet,34.04,0.02,1.91,62
2822,259,2024-09-12,Returned,Mobile Banking,Rajshahi,26.13,0.1,11.64,17
2823,827,2025-01-09,Delivered,Card,Khulna,19.69,0.01,36.77,40
2824,2420,2025-01-23,Delivered,Mobile Banking,Khulna,4.23,0.25,12.36,35
2825,1831,2025-03-19,Delivered,Mobile Banking,Chattogram,15.36,0.23,6.5,82
2826,3017,2024-06-24,Delivered,Cash,Sylhet,44.32,0.21,30.42,57
2827,2153,2023-12-25,Cancelled,Card,Dhaka,9.51,0.06,2.39,85
2828,1450,2025-05-28,Cancelled,Mobile Banking,Rajshahi,11.75,0.21,17.34,25
2829,2925,2023-04-19,Delivered,Cash,Dhaka,11.06,0.11,34.29,95
2830,3333,2024-03-25,Cancelled,Cash,Khulna,44.65,0.26,38.19,15
2831,3118,2024-06-06,Delivered,Cash,Sylhet,35.3,0.06,10.34,19
2832,4740,2023-04-05,Pending,Card,Dhaka,44.21,0.07,12.2,51
2833,3598,2023-05-12,Delivered,Cash,Rajshahi,45.77,0.29,22.91,13
2834,2315,2024-08-27,Pending,Card,Sylhet,46.47,0.16,9.45,96
2835,1558,2024-07-19,Delivered,Cash,Rajshahi,24.8,0.13,6.45,95
2836,1717,2023-08-30,Delivered,Mobile Banking,Rajshahi,24.33,0.11,17.33,78
2837,3468,2024-01-12,Cancelled,Card,Sylhet,41.62,0.25,3.35,25
2838,1173,2023-07-14,Pending,Card,Sylhet,17.26,0.11,35.82,83
2839,2328,2023-09-15,Cancelled,Mobile Banking,Rajshahi,2.09,0.11,13.7,23
2840,4621,2025-05-17,Delivered,Cash,Khulna,17.25,0.04,13.78,83
2841,2912,2025-04-25,Pending,Card,Rajshahi,36.1,0.16,31.76,81
2842,1508,2023-10-31,Delivered,Card,Sylhet,7.06,0.28,13.99,59
2843,1965,2024-05-15,Pending,Card,Chattogram,39.45,0.29,30.56,16
2844,4894,2024-08-02,Returned,Card,Dhaka,40.96,0.3,7.66,96
2845,3136,2025-03-22,Pending,Card,Rajshahi,5.94,0.14,21.4,95
2846,4518,2023-07-09,Returned,Mobile Banking,Dhaka,5.79,0.23,30.86,51
2847,3730,2024-10-01,Delivered,Card,Rajshahi,10.74,0.17,18.27,10
2848,905,2025-05-11,Delivered,Card,Rajshahi,18.46,0.16,3.34,72
2849,4822,2023-12-05,Cancelled,Mobile Banking,Chattogram,27.1,0.24,29.61,55
2850,3200,2023-01-19,Returned,Cash,Sylhet,24.79,0.25,20.02,62
2851,2342,2024-11-14,Cancelled,Card,Khulna,42.81,0.01,13.0,45
2852,3399,2024-02-19,Returned,Mobile Banking,Sylhet,7.97,0.28,39.72,66
2853,2852,2023-03-03,Delivered,Mobile Banking,Dhaka,35.18,0.25,35.1,25
2854,1146,2023-03-08,Cancelled,Cash,Dhaka,27.9,0.22,1.99,58
2855,3595,2024-12-23,Returned,Card,Rajshahi,37.1,0.26,23.95,91
2856,384,2025-05-03,Cancelled,Card,Sylhet,17.76,0.16,14.51,64
2857,1987,2023-06-24,Delivered,Cash,Chattogram,24.1,0.23,1.98,44
2858,2331,2025-05-01,Returned,Mobile Banking,Khulna,2.4,0.18,0.95,24
2859,2812,2024-01-16,Pending,Mobile Banking,Sylhet,6.69,0.16,23.56,51
2860,967,2024-06-02,Returned,Mobile Banking,Rajshahi,19.37,0.06,13.15,63
2861,4938,2025-06-15,Delivered,Cash,Dhaka,24.58,0.25,28.28,24
2862,619,2023-08-21,Returned,Cash,Sylhet,5.2,0.27,18.45,48
2863,1020,2024-12-11,Cancelled,Mobile Banking,Dhaka,41.42,0.29,30.78,20
2864,1954,2024-06-17,Delivered,Card,Rajshahi,47.36,0.04,32.62,32
2865,4045,2025-01-10,Delivered,Card,Dhaka,30.22,0.09,26.46,34
2866,206,2025-04-04,Pending,Mobile Banking,Rajshahi,3.62,0.21,17.01,93
2867,3793,2023-12-16,Pending,Card,Khulna,37.2,0.26,39.54,52
2868,639,2023-05-05,Cancelled,Mobile Banking,Chattogram,11.64,0.23,12.61,38
2869,3618,2024-08-07,Cancelled,Mobile Banking,Dhaka,36.95,0.14,20.83,14
2870,64,2024-11-28,Returned,Card,Sylhet,22.28,0.22,21.06,24
2871,3089,2025-03-05,Cancelled,Card,Khulna,3.62,0.02,17.42,99
2872,3833,2023-02-07,Cancelled,Cash,Chattogram,14.66,0.2,5.3,83
2873,3177,2023-09-05,Cancelled,Card,Sylhet,21.92,0.0,14.48,72
2874,3929,2025-06-14,Returned,Card,Sylhet,37.08,0.01,9.0,8
2875,3692,2024-08-10,Delivered,Card,Rajshahi,7.52,0.23,36.04,6
2876,3806,2023-05-21,Delivered,Card,Chattogram,15.06,0.14,26.39,75
2877,4324,2023-04-07,Returned,Mobile Banking,Sylhet,5.09,0.02,11.87,43
2878,4798,2024-10-16,Cancelled,Card,Sylhet,31.17,0.14,22.85,55
2879,4024,2024-08-14,Pending,Mobile Banking,Sylhet,24.24,0.02,34.2,77
2880,395,2023-09-13,Returned,Mobile Banking,Khulna,46.52,0.1,37.41,27
2881,1237,2023-12-20,Pending,Cash,Chattogram,37.29,0.05,3.46,24
2882,2781,2024-04-19,Cancelled,Mobile Banking,Rajshahi,39.12,0.07,31.58,92
2883,1860,2025-03-26,Delivered,Card,Khulna,9.06,0.06,38.67,67
2884,1021,2024-06-10,Pending,Cash,Khulna,14.06,0.11,18.96,6
2885,3473,2025-05-16,Pending,Cash,Khulna,26.14,0.03,39.82,66
2886,4649,2025-03-18,Pending,Cash,Rajshahi,1.66,0.16,38.3,97
2887,2770,2025-03-08,Pending,Mobile Banking,Rajshahi,43.64,0.12,26.45,16
2888,333,2024-01-03,Delivered,Mobile Banking,Khulna,39.11,0.25,33.98,57
2889,4426,2024-06-18,Delivered,Mobile Banking,Khulna,3.84,0.25,12.21,62
2890,2958,2023-09-22,Pending,Cash,Dhaka,42.6,0.25,36.74,91
2891,1289,2024-11-02,Returned,Mobile Banking,Rajshahi,1.22,0.14,23.88,85
2892,2219,2025-03-13,Delivered,Mobile Banking,Sylhet,6.6,0.09,20.63,65
2893,2049,2023-11-01,Delivered,Cash,Chattogram,3.71,0.12,33.51,18
2894,876,2024-08-30,Cancelled,Cash,Chattogram,24.48,0.21,35.64,80
2895,2909,2024-03-04,Cancelled,Card,Chattogram,39.42,0.16,28.2,38
2896,2289,2025-02-22,Returned,Cash,Khulna,9.75,0.19,1.49,18
2897,4680,2023-10-15,Returned,Cash,Rajshahi,38.8,0.21,24.09,14
2898,3857,2025-03-03,Cancelled,Cash,Dhaka,10.06,0.28,32.96,26
2899,4053,2025-05-11,Cancelled,Card,Dhaka,49.54,0.28,22.04,70
2900,4697,2023-10-20,Pending,Card,Chattogram,42.82,0.25,37.43,11
2901,2189,2023-02-06,Cancelled,Card,Sylhet,37.12,0.02,35.94,2
2902,3405,2024-11-05,Returned,Cash,Sylhet,29.99,0.29,21.42,25
2903,4783,2023-10-28,Returned,Card,Sylhet,12.88,0.21,16.45,67
2904,4487,2023-05-16,Cancelled,Cash,Sylhet,6.84,0.21,2.68,61
2905,1079,2024-05-02,Returned,Mobile Banking,Dhaka,23.56,0.01,25.49,40
2906,4586,2023-08-29,Delivered,Card,Dhaka,20.73,0.14,11.01,30
2907,1356,2023-06-24,Returned,Mobile Banking,Rajshahi,34.05,0.19,26.9,9
