product_id,product_name,category,subcategory,brand,unit_price,cost_price,supplier_id,stock_qty,launch_year
2754,Product2754,Fashion,A,BrandZ,65.54,287.87,14,939,2021
2755,Product2755,Sports,D,BrandZ,53.57,175.15,435,287,2025
2756,Product2756,Electronics,E,BrandX,195.52,273.93,474,560,2023
2757,Product2757,Beauty,D,BrandX,496.08,6.24,151,261,2019
2758,Product2758,Beauty,D,BrandZ,286.63,238.75,174,755,2023
2759,Product2759,Fashion,E,BrandY,312.78,256.37,470,56,2022
2760,Product2760,Home,C,BrandZ,238.15,190.04,411,5,2019
2761,Product2761,Electronics,B,BrandA,332.85,280.35,345,558,2022
2762,Product2762,Fashion,A,BrandZ,478.55,177.79,292,574,2025
2763,Product2763,Home,A,BrandZ,296.41,73.68,196,944,2024
2764,Product2764,Home,C,BrandZ,37.19,66.28,32,917,2020
2765,Product2765,Electronics,B,BrandZ,248.98,167.64,73,578,2024
2766,Product2766,Electronics,C,BrandZ,496.41,272.13,194,914,2024
2767,Product2767,Home,B,BrandZ,196.76,23.57,426,694,2025
2768,Product2768,Sports,E,BrandY,298.97,182.11,50,161,2020
2769,Product2769,Fashion,E,BrandZ,57.79,231.4,57,296,2021
2770,Product2770,Electronics,D,BrandX,74.88,36.39,487,616,2025
2771,Product2771,Home,D,BrandZ,437.97,36.8,117,774,2023
2772,Product2772,Sports,E,BrandY,153.67,111.11,192,56,2019
2773,Product2773,Beauty,D,BrandA,156.2,83.62,430,527,2020
2774,Product2774,Home,E,BrandX,196.67,61.1,217,58,2023
2775,Product2775,Sports,C,BrandZ,483.41,61.21,111,165,2018
2776,Product2776,Beauty,A,BrandZ,46.77,40.94,458,904,2018
2777,Product2777,Sports,E,BrandX,410.29,184.03,485,761,2021
2778,Product2778,Electronics,E,BrandZ,174.07,207.06,89,972,2023
2779,Product2779,Home,E,BrandY,425.49,211.47,360,545,2024
2780,Product2780,Beauty,D,BrandZ,495.92,160.64,310,45,2020
2781,Product2781,Sports,D,BrandA,177.59,285.97,309,932,2022
2782,Product2782,Beauty,D,BrandY,69.03,264.4,157,810,2023
2783,Product2783,Fashion,D,BrandZ,76.47,287.37,421,46,2018
2784,Product2784,Home,C,BrandA,380.58,117.86,69,389,2023
2785,Product2785,Electronics,E,BrandX,76.74,263.58,270,251,2020
2786,Product2786,Beauty,C,BrandY,133.91,229.34,225,165,2022
2787,Product2787,Sports,D,BrandZ,106.18,103.31,411,367,2019
2788,Product2788,Beauty,C,BrandZ,181.06,33.76,5,378,2024
2789,Product2789,Sports,E,BrandX,41.81,205.42,243,316,2023
2790,Product2790,Beauty,E,BrandX,429.09,42.66,118,131,2020
2791,Product2791,Electronics,D,BrandY,430.77,89.55,172,388,2025
2792,Product2792,Electronics,E,BrandY,209.4,151.11,143,581,2025
2793,Product2793,Home,C,BrandY,307.98,204.6,323,571,2019
2794,Product2794,Electronics,B,BrandZ,322.77,278.02,257,716,2018
2795,Product2795,Beauty,E,BrandZ,375.88,178.79,408,749,2019
2796,Product2796,Beauty,C,BrandY,262.74,202.08,460,855,2025
2797,Product2797,Electronics,C,BrandZ,257.62,94.38,365,347,2018
2798,Product2798,Fashion,C,BrandX,317.5,206.81,318,844,2021
2799,Product2799,Beauty,E,BrandA,353.01,132.46,78,617,2021
2800,Product2800,Home,B,BrandZ,176.61,257.37,57,496,2018
2801,Product2801,Fashion,D,BrandY,168.53,118.95,490,695,2022
2802,Product2802,Electronics,D,BrandZ,138.51,141.55,20,849,2021
2803,Product2803,Sports,E,BrandX,276.68,130.91,442,954,2024
2804,Product2804,Beauty,E,BrandY,183.28,243.71,14,510,2022
2805,Product2805,Sports,A,BrandA,272.46,286.2,206,518,2025
2806,Product2806,Home,B,BrandY,205.96,99.53,237,451,2022
2807,Product2807,Fashion,C,BrandY,419.18,143.56,181,542,2022
2808,Product2808,Sports,C,BrandY,41.2,212.37,291,215,2025
2809,Product2809,Home,D,BrandZ,288.24,268.82,446,469,2020
2810,Product2810,Sports,E,BrandA,289.93,149.12,189,852,2023
2811,Product2811,Sports,B,BrandX,194.94,34.45,147,303,2025
2812,Product2812,Home,D,BrandZ,213.41,111.86,340,297,2024
2813,Product2813,Beauty,B,BrandA,401.07,166.01,42,345,2025
2814,Product2814,Sports,E,BrandA,143.93,126.42,428,285,2020
2815,Product2815,Home,C,BrandZ,436.34,57.59,471,884,2023
2816,Product2816,Sports,A,BrandY,448.69,13.02,354,125,2023
2817,Product2817,Beauty,B,BrandA,327.06,206.85,1,50,2022
2818,Product2818,Home,C,BrandX,387.56,297.84,324,418,2018
2819,Product2819,Sports,B,BrandZ,308.41,275.92,104,701,2023
2820,Product2820,Electronics,B,BrandA,265.0,205.61,255,50,2021
2821,Product2821,Beauty,B,BrandX,483.51,252.78,209,470,2019
2822,Product2822,Sports,E,BrandX,144.91,78.21,218,375,2020
2823,Product2823,Fashion,D,BrandX,81.3,187.49,78,364,2020
2824,Product2824,Home,B,BrandX,147.31,20.06,430,231,2024
2825,Product2825,Sports,E,BrandZ,309.24,212.74,51,689,2019
2826,Product2826,Beauty,A,BrandX,96.67,291.02,288,669,2022
2827,Product2827,Beauty,D,BrandZ,454.86,258.52,100,658,2024
2828,Product2828,Fashion,E,BrandX,208.46,161.26,212,479,2024
2829,Product2829,Fashion,A,BrandX,425.73,237.04,464,305,2023
2830,Product2830,Sports,D,BrandZ,128.37,283.28,499,437,2024
2831,Product2831,Electronics,E,BrandY,160.02,66.37,403,250,2019
2832,Product2832,Beauty,A,BrandA,34.32,238.39,237,850,2022
2833,Product2833,Electronics,E,BrandA,132.6,82.41,295,341,2024
2834,Product2834,Electronics,A,BrandZ,247.71,263.33,472,131,2020
2835,Product2835,Sports,B,BrandX,473.34,31.31,398,748,2024
2836,Product2836,Home,B,BrandZ,197.51,55.11,157,523,2019
2837,Product2837,Home,D,BrandX,321.67,216.74,298,654,2023
2838,Product2838,Home,A,BrandZ,216.72,54.08,14,505,2025
2839,Product2839,Fashion,B,BrandA,28.16,49.1,116,398,2018
2840,Product2840,Beauty,D,BrandZ,254.25,167.53,139,905,2021
2841,Product2841,Fashion,C,BrandA,37.63,250.83,75,117,2021
2842,Product2842,Beauty,B,BrandA,442.43,82.0,303,60,2021
2843,Product2843,Beauty,B,BrandA,377.75,252.66,360,914,2019
2844,Product2844,Beauty,E,BrandZ,192.43,242.77,24,180,2024
2845,Product2845,Sports,C,BrandY,321.91,174.57,406,967,2024
2846,Product2846,Home,A,BrandZ,60.45,194.68,177,312,2023
2847,Product2847,Fashion,D,BrandZ,352.76,14.05,439,990,2025
2848,Product2848,Fashion,C,BrandY,412.25,111.41,55,264,2022
2849,Product2849,Sports,A,BrandY,411.76,80.49,213,28,2023
2850,Product2850,Beauty,B,BrandA,145.72,46.7,326,262,2025
2851,Product2851,Home,D,BrandX,135.55,118.12,334,711,2023
2852,Product2852,Electronics,D,BrandX,263.09,107.76,329,616,2024
2853,Product2853,Electronics,C,BrandA,484.05,219.21,163,912,2024
2854,Product2854,Sports,E,BrandZ,460.66,180.23,300,590,2020
2855,Product2855,Home,A,BrandX,183.02,274.1,164,655,2021
2856,Product2856,Electronics,C,BrandZ,391.02,45.33,89,710,2019
2857,Product2857,Electronics,E,BrandY,461.05,19.81,15,617,2021
2858,Product2858,Fashion,E,BrandY,134.16,161.31,301,338,2023
2859,Product2859,Home,E,BrandA,416.0,2.31,122,421,2022
2860,Product2860,Electronics,D,BrandZ,137.61,236.74,318,88,2024
2861,Product2861,Fashion,A,BrandA,174.92,152.78,348,331,2018
2862,Product2862,Home,A,BrandX,103.42,147.44,178,991,2024
2863,Product2863,Beauty,C,BrandX,256.0,110.02,462,430,2018
2864,Product2864,Home,B,BrandX,422.44,113.74,269,777,2025
2865,Product2865,Sports,C,BrandZ,266.39,130.48,105,762,2024
2866,Product2866,Fashion,A,BrandA,66.1,6.78,159,151,2025
2867,Product2867,Beauty,D,BrandA,129.63,26.9,5,817,2025
2868,Product2868,Fashion,C,BrandX,283.62,152.5,339,707,2023
2869,Product2869,Fashion,B,BrandA,293.68,46.74,392,125,2020
2870,Product2870,Electronics,C,BrandY,290.57,234.07,141,42,2018
2871,Product2871,Home,E,BrandY,43.12,83.8,169,420,2018
2872,Product2872,Fashion,B,BrandY,378.08,31.17,17,684,2024
2873,Product2873,Fashion,E,BrandY,455.17,72.09,32,489,2019
2874,Product2874,Sports,D,BrandA,257.71,108.42,5,565,2024
2875,Product2875,Sports,A,BrandY,360.82,12.52,382,252,2025
2876,Product2876,Sports,C,BrandY,457.44,44.22,137,998,2019
2877,Product2877,Fashion,C,BrandY,323.1,98.51,107,810,2025
2878,Product2878,Beauty,E,BrandY,338.79,94.52,162,707,2020
2879,Product2879,Home,E,BrandY,362.1,240.52,493,483,2023
2880,Product2880,Fashion,A,BrandZ,133.95,253.29,257,292,2024
2881,Product2881,Electronics,C,BrandZ,293.43,59.64,168,216,2020
2882,Product2882,Beauty,A,BrandY,421.88,38.93,463,168,2023
2883,Product2883,Beauty,E,BrandY,151.6,190.98,438,733,2019
2884,Product2884,Home,E,BrandA,449.1,241.78,382,639,2024
2885,Product2885,Beauty,B,BrandY,312.09,289.19,288,384,2018
2886,Product2886,Home,E,BrandX,214.47,4.03,382,860,2023
2887,Product2887,Beauty,E,BrandZ,313.48,125.28,482,15,2022
2888,Product2888,Home,A,BrandY,203.92,220.73,355,36,2018
2889,Product2889,Sports,B,BrandZ,419.83,248.91,245,420,2018
2890,Product2890,Sports,B,BrandY,243.75,20.56,113,902,2022
2891,Product2891,Beauty,C,BrandX,451.1,204.82,178,295,2025
2892,Product2892,Beauty,D,BrandY,257.36,88.1,443,434,2020
2893,Product2893,Home,C,BrandZ,331.88,24.23,476,319,2019
2894,Product2894,Home,C,BrandZ,498.88,147.75,465,736,2020
2895,Product2895,Fashion,C,BrandZ,77.75,49.13,190,625,2020
2896,Product2896,Sports,B,BrandA,369.68,221.63,494,533,2024
2897,Product2897,Fashion,A,BrandZ,73.74,222.9,11,298,2024
2898,Product2898,Fashion,E,BrandY,420.24,252.94,23,573,2020
2899,Product2899,Electronics,B,BrandX,300.24,114.52,119,693,2019
2900,Product2900,Home,E,BrandX,469.39,5.97,282,922,2020
2901,Product2901,Electronics,E,BrandY,433.65,79.4,319,796,2024
2902,Product2902,Electronics,D,BrandA,42.06,141.41,430,15,2020
2903,Product2903,Fashion,C,BrandY,72.96,208.82,69,980,2021
2904,Product2904,Electronics,D,BrandZ,302.58,115.85,346,394,2018
2905,Product2905,Home,C,BrandA,261.57,161.74,134,276,2025
2906,Product2906,Fashion,B,BrandY,88.44,158.23,253,648,2024
2907,Product2907,Home,E,BrandA,69.03,51.16,51,282,2021
2908,Product2908,Beauty,D,BrandX,284.18,187.67,43,638,2019
2909,Product2909,Electronics,B,BrandY,29.22,132.9,482,998,2023
2910,Product2910,Fashion,B,BrandY,437.5,242.76,426,85,2023
2911,Product2911,Sports,C,BrandX,404.51,207.8,141,206,2022
2912,Product2912,Home,E,BrandA,393.76,35.22,25,874,2023
2913,Product2913,Electronics,C,BrandX,12.92,147.65,386,662,2022
2914,Product2914,Home,C,BrandA,28.58,211.34,270,562,2023
2915,Product2915,Home,B,BrandY,277.17,27.93,401,476,2021
2916,Product2916,Beauty,C,BrandA,497.24,238.16,361,742,2021
2917,Product2917,Home,A,BrandA,174.45,68.16,104,591,2025
2918,Product2918,Beauty,E,BrandZ,175.47,151.92,424,130,2021
2919,Product2919,Beauty,C,BrandZ,71.47,282.29,295,399,2018
2920,Product2920,Beauty,C,BrandZ,338.8,172.26,153,135,2019
2921,Product2921,Electronics,D,BrandX,325.1,128.37,475,345,2024
2922,Product2922,Home,E,BrandX,55.15,4.02,304,169,2025
2923,Product2923,Home,E,BrandZ,236.37,41.76,371,968,2023
2924,Product2924,Beauty,C,BrandY,335.2,174.44,472,162,2023
2925,Product2925,Home,A,BrandY,249.29,149.16,305,198,2023
2926,Product2926,Home,D,BrandY,338.81,110.42,161,967,2020
2927,Product2927,Beauty,A,BrandX,409.05,277.12,283,738,2021
2928,Product2928,Sports,C,BrandA,344.48,101.08,45,47,2018
2929,Product2929,Sports,E,BrandX,309.98,162.07,287,821,2022
2930,Product2930,Beauty,E,BrandZ,427.53,171.48,319,764,2024
2931,Product2931,Electronics,A,BrandA,450.79,159.19,368,493,2024
2932,Product2932,Home,B,BrandY,197.5,144.32,166,102,2022
2933,Product2933,Home,C,BrandX,90.76,102.44,207,547,2022
2934,Product2934,Sports,E,BrandX,409.84,272.81,108,5,2021
2935,Product2935,Beauty,B,BrandZ,110.81,136.34,424,710,2022
2936,Product2936,Electronics,E,BrandY,464.83,159.48,442,11,2022
2937,Product2937,Beauty,E,BrandX,16.32,197.63,65,102,2022
2938,Product2938,Sports,B,BrandX,461.03,22.16,267,698,2020
2939,Product2939,Sports,A,BrandA,296.65,234.82,399,832,2022
2940,Product2940,Home,C,BrandX,388.5,154.73,353,689,2018
2941,Product2941,Fashion,B,BrandA,202.25,197.84,185,426,2021
2942,Product2942,Electronics,B,BrandX,495.9,232.06,368,170,2023
2943,Product2943,Electronics,E,BrandY,117.64,262.48,224,688,2020
2944,Product2944,Fashion,B,BrandZ,135.85,118.88,153,88,2020
2945,Product2945,Sports,C,BrandY,30.46,243.81,423,715,2021
2946,Product2946,Beauty,A,BrandZ,470.53,79.13,289,438,2022
2947,Product2947,Electronics,A,BrandX,230.73,198.78,285,346,2023
2948,Product2948,Fashion,A,BrandY,339.05,32.61,186,854,2025
2949,Product2949,Home,C,BrandA,345.28,7.97,226,210,2023
2950,Product2950,Home,E,BrandZ,437.88,30.54,200,724,2022
2951,Product2951,Sports,C,BrandZ,334.14,97.18,11,433,2019
2952,Product2952,Electronics,B,BrandX,283.2,11.27,397,532,2025
2953,Product2953,Beauty,D,BrandZ,356.61,189.89,325,599,2022
2954,Product2954,Electronics,D,BrandZ,376.73,96.33,498,524,2024
2955,Product2955,Home,D,BrandZ,97.03,221.44,467,425,2023
2956,Product2956,Electronics,A,BrandX,59.29,15.68,277,995,2018
2957,Product2957,Home,C,BrandY,42.05,66.58,3,119,2022
2958,Product2958,Fashion,C,BrandX,190.16,123.59,410,910,2021
2959,Product2959,Fashion,A,BrandA,251.51,116.03,417,177,2022
2960,Product2960,Home,B,BrandZ,309.75,41.04,350,128,2021
2961,Product2961,Beauty,D,BrandZ,479.23,298.25,278,562,2020
2962,Product2962,Beauty,D,BrandY,168.74,86.76,62,417,2019
2963,Product2963,Electronics,A,BrandZ,381.63,216.87,5,553,2020
2964,Product2964,Home,D,BrandY,268.02,67.57,403,317,2021
2965,Product2965,Sports,E,BrandZ,113.94,263.6,9,606,2024
2966,Product2966,Beauty,C,BrandZ,309.58,117.55,58,241,2019
2967,Product2967,Beauty,D,BrandX,483.75,270.47,280,927,2020
2968,Product2968,Fashion,D,BrandX,66.53,103.87,423,355,2022
2969,Product2969,Beauty,E,BrandA,256.1,4.58,460,572,2023
2970,Product2970,Beauty,B,BrandY,30.55,156.07,238,860,2024
2971,Product2971,Beauty,B,BrandA,164.0,158.39,317,437,2023
2972,Product2972,Home,E,BrandX,312.2,37.71,127,457,2024
2973,Product2973,Home,B,BrandY,421.32,72.02,304,441,2022
2974,Product2974,Fashion,A,BrandX,366.51,235.48,237,980,2025
2975,Product2975,Electronics,E,BrandY,234.11,12.95,219,227,2024
2976,Product2976,Beauty,C,BrandZ,455.07,147.88,178,407,2019
2977,Product2977,Electronics,C,BrandA,154.84,160.06,318,922,2020
2978,Product2978,Home,C,BrandA,378.22,207.24,490,276,2025
2979,Product2979,Beauty,D,BrandY,239.63,13.16,437,17,2018
2980,Product2980,Electronics,E,BrandA,449.82,176.52,149,755,2018
2981,Product2981,Electronics,E,BrandX,399.73,2.92,38,310,2025
2982,Product2982,Sports,B,BrandA,451.23,81.02,118,323,2018
2983,Product2983,Home,E,BrandY,111.05,150.91,483,46,2020
2984,Product2984,Fashion,E,BrandA,335.73,273.56,480,821,2023
2985,Product2985,Fashion,B,BrandA,370.54,39.72,315,529,2020
2986,Product2986,Sports,E,BrandX,372.5,52.45,484,895,2025
2987,Product2987,Electronics,E,BrandZ,254.48,201.44,97,712,2024
2988,Product2988,Sports,A,BrandX,10.57,113.71,427,499,2020
2989,Product2989,Sports,B,BrandA,134.41,187.78,17,764,2021
2990,Product2990,Home,A,BrandA,165.03,299.24,325,191,2023
2991,Product2991,Beauty,D,BrandZ,426.76,296.09,428,48,2018
2992,Product2992,Electronics,B,BrandZ,421.24,107.41,468,93,2025
2993,Product2993,Fashion,E,BrandX,56.82,152.17,447,930,2018
2994,Product2994,Fashion,E,BrandZ,475.17,271.6,279,748,2018
2995,Product2995,Sports,A,BrandX,95.32,29.47,359,733,2025
2996,Product2996,Sports,A,BrandY,210.11,136.79,452,166,2023
2997,Product2997,Sports,D,BrandA,111.5,114.52,154,493,2021
2998,Product2998,Electronics,D,BrandZ,430.86,89.88,94,253,2021
2999,Product2999,Sports,E,BrandY,375.95,298.27,432,953,2024
3000,Product3000,Sports,C,BrandY,180.0,220.6,175,56,2024
3001,Product3001,Beauty,D,BrandX,342.53,117.85,302,5,2025
3002,Product3002,Electronics,E,BrandX,96.26,249.05,29,973,2020
3003,Product3003,Home,D,BrandZ,194.24,147.92,34,237,2023
3004,Product3004,Home,B,BrandX,191.67,262.1,10,732,2024
3005,Product3005,Beauty,A,BrandY,122.78,81.38,276,223,2023
3006,Product3006,Fashion,E,BrandY,438.77,68.63,472,589,2018
3007,Product3007,Home,D,BrandA,341.03,75.69,290,19,2018
3008,Product3008,Electronics,A,BrandY,143.57,162.47,101,817,2023
3009,Product3009,Fashion,C,BrandZ,124.85,88.81,141,776,2022
3010,Product3010,Sports,D,BrandA,13.89,45.84,87,203,2023
3011,Product3011,Electronics,E,BrandX,176.56,298.4,394,141,2025
3012,Product3012,Fashion,B,BrandA,265.75,270.33,470,375,2024
3013,Product3013,Home,A,BrandY,142.47,191.23,301,406,2022
3014,Product3014,Sports,A,BrandZ,351.73,267.68,128,815,2022
3015,Product3015,Sports,B,BrandX,208.82,280.77,206,993,2021
3016,Product3016,Electronics,E,BrandX,161.58,203.48,89,79,2024
3017,Product3017,Sports,C,BrandY,469.83,156.57,82,209,2020
3018,Product3018,Fashion,B,BrandZ,135.09,264.84,212,767,2019
3019,Product3019,Beauty,C,BrandY,202.14,171.2,119,311,2018
3020,Product3020,Home,E,BrandY,194.23,39.79,348,376,2024
3021,Product3021,Electronics,D,BrandZ,124.39,111.32,136,39,2022
3022,Product3022,Beauty,D,BrandY,112.65,134.88,261,352,2018
3023,Product3023,Beauty,E,BrandZ,154.68,280.74,469,452,2018
3024,Product3024,Electronics,C,BrandZ,432.8,198.44,276,422,2018
3025,Product3025,Fashion,B,BrandY,384.71,262.83,377,713,2023
3026,Product3026,Home,E,BrandY,342.09,227.76,428,85,2020
3027,Product3027,Electronics,E,BrandA,231.27,94.34,208,554,2018
3028,Product3028,Beauty,D,BrandX,256.34,216.18,314,235,2024
3029,Product3029,Beauty,B,BrandX,137.23,60.2,404,992,2025
3030,Product3030,Electronics,D,BrandZ,41.79,123.63,243,889,2025
3031,Product3031,Beauty,C,BrandA,168.87,242.22,473,414,2020
3032,Product3032,Electronics,C,BrandZ,250.31,184.35,455,581,2019
3033,Product3033,Electronics,A,BrandA,33.37,247.97,345,355,2019
3034,Product3034,Home,E,BrandZ,48.68,77.9,100,642,2021
3035,Product3035,Electronics,B,BrandX,135.2,225.43,115,643,2018
3036,Product3036,Beauty,B,BrandA,186.7,62.29,330,247,2025
3037,Product3037,Sports,D,BrandY,199.69,164.5,424,666,2022
3038,Product3038,Home,D,BrandY,63.35,131.19,16,741,2021
3039,Product3039,Beauty,B,BrandX,116.78,167.83,4,600,2025
3040,Product3040,Beauty,D,BrandA,134.52,42.39,266,228,2023
3041,Product3041,Home,A,BrandY,38.48,109.65,435,538,2024
3042,Product3042,Home,E,BrandY,166.42,200.74,48,360,2024
3043,Product3043,Beauty,A,BrandY,40.75,168.44,223,867,2021
3044,Product3044,Sports,C,BrandX,353.21,165.59,204,749,2019
3045,Product3045,Fashion,B,BrandZ,196.09,154.23,20,174,2022
3046,Product3046,Beauty,A,BrandY,166.74,283.28,288,827,2025
3047,Product3047,Home,A,BrandY,67.63,280.5,194,803,2018
3048,Product3048,Electronics,D,BrandZ,117.12,109.32,316,373,2018
3049,Product3049,Electronics,D,BrandY,120.19,106.86,11,941,2019
3050,Product3050,Home,D,BrandA,492.68,167.36,20,60,2023
3051,Product3051,Home,C,BrandY,418.5,30.49,279,169,2020
3052,Product3052,Fashion,A,BrandZ,12.55,92.3,383,506,2019
3053,Product3053,Home,E,BrandX,310.33,70.8,333,774,2025
3054,Product3054,Electronics,D,BrandX,131.68,68.57,35,413,2025
3055,Product3055,Sports,C,BrandA,56.67,192.27,401,817,2022
3056,Product3056,Home,C,BrandY,354.27,116.54,266,115,2020
3057,Product3057,Fashion,D,BrandY,70.14,53.01,232,174,2022
3058,Product3058,Sports,B,BrandZ,224.65,266.5,38,732,2018
3059,Product3059,Fashion,A,BrandZ,317.92,262.5,462,423,2020
3060,Product3060,Sports,D,BrandA,279.47,259.01,83,127,2022
3061,Product3061,Home,E,BrandA,488.93,118.44,32,488,2024
3062,Product3062,Electronics,A,BrandY,393.94,18.98,54,4,2018
3063,Product3063,Sports,C,BrandY,388.23,33.81,225,325,2022
3064,Product3064,Beauty,E,BrandA,181.02,84.26,313,697,2020
3065,Product3065,Fashion,A,BrandX,9.16,67.55,107,171,2025
3066,Product3066,Sports,E,BrandX,368.53,262.45,473,198,2018
3067,Product3067,Fashion,C,BrandX,499.87,295.93,25,230,2022
3068,Product3068,Electronics,D,BrandX,205.91,245.37,398,799,2021
3069,Product3069,Fashion,E,BrandA,492.83,219.49,45,846,2020
3070,Product3070,Fashion,D,BrandZ,75.15,177.41,428,626,2020
3071,Product3071,Beauty,C,BrandX,151.77,231.43,118,332,2025
3072,Product3072,Fashion,C,BrandA,89.51,284.22,294,465,2020
3073,Product3073,Sports,E,BrandX,240.21,181.2,125,841,2023
3074,Product3074,Fashion,E,BrandY,399.51,48.07,36,423,2018
3075,Product3075,Home,C,BrandX,173.63,50.83,344,312,2020
3076,Product3076,Fashion,E,BrandA,453.58,175.99,489,522,2025
3077,Product3077,Home,E,BrandY,274.69,101.37,380,423,2022
3078,Product3078,Fashion,E,BrandY,235.39,273.25,423,615,2025
3079,Product3079,Fashion,E,BrandX,394.58,184.27,167,174,2024
3080,Product3080,Sports,A,BrandX,55.21,203.59,269,897,2025
3081,Product3081,Home,C,BrandY,388.01,3.73,194,986,2021
3082,Product3082,Home,C,BrandZ,125.26,150.66,418,947,2022
3083,Product3083,Beauty,B,BrandA,144.0,130.49,124,373,2022
3084,Product3084,Fashion,D,BrandA,301.73,212.35,271,631,2020
3085,Product3085,Fashion,B,BrandA,451.46,116.03,58,236,2021
3086,Product3086,Sports,E,BrandA,291.31,293.02,368,747,2021
3087,Product3087,Beauty,E,BrandA,326.23,201.72,59,967,2024
3088,Product3088,Beauty,A,BrandY,389.41,198.66,450,816,2021
3089,Product3089,Sports,A,BrandA,133.37,275.96,308,442,2021
3090,Product3090,Home,A,BrandZ,414.48,298.57,217,37,2025
3091,Product3091,Electronics,A,BrandZ,211.89,60.95,69,783,2025
3092,Product3092,Sports,A,BrandX,91.95,243.54,482,887,2019
3093,Product3093,Home,A,BrandX,178.31,50.37,244,855,2024
3094,Product3094,Beauty,A,BrandX,126.83,138.2,103,762,2024
3095,Product3095,Sports,A,BrandX,118.21,31.86,5,982,2021
3096,Product3096,Electronics,A,BrandY,144.87,187.76,299,886,2020
3097,Product3097,Fashion,C,BrandZ,94.56,141.62,264,845,2023
3098,Product3098,Sports,A,BrandY,335.51,189.35,241,538,2021
3099,Product3099,Electronics,D,BrandZ,292.1,204.03,334,841,2022
3100,Product3100,Electronics,A,BrandY,325.98,186.59,349,634,2019
3101,Product3101,Sports,E,BrandZ,175.14,89.62,222,155,2022
3102,Product3102,Home,E,BrandX,386.02,251.41,319,728,2020
3103,Product3103,Sports,A,BrandZ,69.16,166.4,229,193,2020
3104,Product3104,Beauty,A,BrandX,287.71,147.98,452,812,2024
3105,Product3105,Electronics,E,BrandZ,141.35,296.15,419,160,2025
3106,Product3106,Electronics,D,BrandY,266.17,86.49,455,639,2023
